,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
0,6.944702776761526,0.16903823614120483,0.7795943021774292,6.981788158119004,0.10146737098693848,0.7258819341659546,7.003853731689453,0.1679999977350235,0.8100000023841858,2.009098587152225e+31,1720.0482177734375,0.16457894444465637,0.07899107038974762,0.05687684193253517,0.0003942251205444336,0.06059235334396362,0.11395001411437988,0.20602631568908691,1.6297650337219238,1,42.688623666763306,512,0.0001,0.020000000000000004,6321,0,0
1,6.752383081832872,0.6029871702194214,2.05873441696167,6.6719394685922095,0.5619731545448303,2.5054636001586914,6.628241372375489,0.7099999785423279,2.8359999656677246,3.1302800872088966e+30,420.70379638671875,0.16514186561107635,0.07949627190828323,0.057530734688043594,0.002002716064453125,0.1375446319580078,0.2861078977584839,0.47290992736816406,2.5971274375915527,2,36.15664792060852,512,0.0001,0.04000000000000001,6321,0,0
2,6.447419232058469,1.1353315114974976,4.067009449005127,6.616784623664429,0.9834529757499695,3.5513579845428467,6.58688228591919,1.087999939918518,4.0239996910095215,6.570778548864462e+29,148.17469787597656,0.16529324650764465,0.07989957928657532,0.05819156765937805,0.0005898475646972656,0.18169879913330078,0.34342479705810547,0.5584213733673096,5.674878120422363,3,33.57574772834778,512,0.0001,0.06,6322,0,0
3,6.192525793582378,1.7988696098327637,6.405792713165283,6.4262897488179895,1.358101725578308,4.948485851287842,6.307088343353271,1.694000005722046,5.997999668121338,1.1035166495352103e+29,52.42488479614258,0.16519767045974731,0.08015275001525879,0.05885672941803932,0.0008320808410644531,0.17808866500854492,0.30082178115844727,0.47011518478393555,4.60329532623291,4,29.718413591384888,512,0.0001,0.08000000000000002,6322,0,0
4,5.98079088831636,2.686951160430908,8.74205207824707,6.29509985614411,1.927880048751831,7.032469272613525,6.168110421142578,2.485999822616577,7.915999889373779,2.262951171159734e+28,25.929479598999023,0.16372178494930267,0.07960812747478485,0.0585758276283741,0.0011191368103027344,0.2400674819946289,0.4058718681335449,0.6659116744995117,4.381103515625,5,40.14264917373657,512,0.0001,0.1,6322,0,0
5,5.768484536183568,3.5750327110290527,11.45171070098877,5.936919942558687,2.9659693241119385,10.224788665771484,5.77978397354126,3.8299999237060547,11.5,9.14866715057483e+27,18.630674362182617,0.16522085666656494,0.08102837204933167,0.06041176989674568,0.0008587837219238281,0.2447493076324463,0.4126613140106201,0.6394610404968262,4.066958904266357,6,33.84315490722656,512,0.0001,0.1,6322,0,0
6,5.550221240584238,4.793622016906738,14.491875648498535,5.996712154944614,3.254760980606079,10.62285327911377,5.807258382263184,3.9799997806549072,12.307999610900879,4.7059993509358294e+27,15.875197410583496,0.16476334631443024,0.08071085810661316,0.060160234570503235,0.00020170211791992188,0.2770228385925293,0.45249128341674805,0.6856021881103516,5.788256645202637,7,33.757431983947754,512,0.0001,0.1,6322,0,0
7,5.393804087289011,5.717024803161621,16.689373016357422,6.362506836829541,2.724008560180664,8.523259162902832,6.262778603363037,3.072000026702881,9.526000022888184,2.664905783555446e+27,14.28054141998291,0.16452637314796448,0.08096744120121002,0.06043123081326485,1.049041748046875e-05,0.3152146339416504,0.535001277923584,0.8466401100158691,6.230639457702637,8,34.837995767593384,512,0.0001,0.1,6322,0,0
8,5.223591482763226,6.968412399291992,19.406599044799805,5.708496906740234,4.659693717956543,13.635653495788574,5.516879258880615,5.513999938964844,16.119998931884766,2.170267999561179e+27,14.082164764404297,0.16494977474212646,0.08149131387472153,0.061711929738521576,0.0002751350402832031,0.32429075241088867,0.55078125,0.8601491451263428,6.321761131286621,9,35.099895000457764,512,0.0001,0.1,6322,0,0
9,5.0814940183287085,8.43425178527832,21.858915328979492,5.904308745907948,4.167967319488525,12.652200698852539,5.731055352630615,4.894000053405762,14.937999725341797,1.734900932441314e+27,14.082938194274902,0.16557398438453674,0.08172407746315002,0.06220860406756401,0.0010194778442382812,0.3315262794494629,0.5575461387634277,0.8675961494445801,6.818341255187988,10,34.746169567108154,512,0.0001,0.1,6322,0,0
