,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
0,6.800419859261069,0.43331819772720337,1.7654404640197754,6.526780838003168,0.8897907733917236,3.340618133544922,6.482021537628174,0.9599999785423279,3.799999952316284,4.6278121632772164e+30,574.0040893554688,0.16516244411468506,0.0795050710439682,0.057566456496715546,0.0006043910980224609,0.14734768867492676,0.25287866592407227,0.4042396545410156,5.038990020751953,1,150.7553141117096,512,0.0001,0.020000000000000004,6321,0,0
1,6.130739354524257,2.041073799133301,7.054193019866943,6.048458212507988,2.724008560180664,8.515454292297363,5.91855533569336,3.135999917984009,9.651999473571777,2.976921462351296e+29,96.22190856933594,0.16519546508789062,0.07977639138698578,0.058328550308942795,0.00043201446533203125,0.22473764419555664,0.3756566047668457,0.5752401351928711,4.78611421585083,2,153.27765703201294,512,0.0001,0.04000000000000001,6322,0,0
2,5.650663045740162,4.306059837341309,13.226612091064453,6.08169645701875,3.137683391571045,9.63159465789795,5.952172614746094,3.44599986076355,10.65999984741211,3.3719236179162682e+28,36.03394317626953,0.1642029732465744,0.07963858544826508,0.05851294472813606,4.3392181396484375e-05,0.2858877182006836,0.48509788513183594,0.7650399208068848,5.3383307456970215,3,153.6933217048645,512,0.0001,0.06,6366,0,0
3,5.290647521294719,6.822080612182617,18.987789154052734,5.50927212474274,5.963159561157227,16.38307762145996,5.299033141784668,6.9079999923706055,19.086000442504883,6.887602210647516e+27,21.870731353759766,0.16289353370666504,0.0796855241060257,0.059419214725494385,1.7642974853515625e-05,0.28338003158569336,0.48589468002319336,0.7580809593200684,5.673641681671143,4,138.34985327720642,512,0.0001,0.08000000000000002,6367,0,0
4,4.969663234011582,9.563275337219238,24.443056106567383,5.249641738234183,7.430533409118652,20.1763973236084,5.0412356886291505,8.621999740600586,23.0679988861084,1.9413362317609088e+27,16.702247619628906,0.16311460733413696,0.0808134600520134,0.06127858906984329,0.0001277923583984375,0.3415842056274414,0.5679998397827148,0.9018692970275879,7.385195255279541,5,139.53915739059448,512,0.0001,0.1,6367,0,0
5,4.670708268258271,12.679760932922363,29.85858726501465,4.953584597775462,10.62285327911377,25.327816009521484,4.6851258407592775,12.67199993133545,30.31199836730957,9.277200373931623e+26,15.104021072387695,0.16205225884914398,0.0804496482014656,0.06107689440250397,2.193450927734375e-05,0.43094301223754883,0.7244119644165039,1.129992961883545,10.249797821044922,6,132.3146152496338,512,0.0001,0.1,6367,0,0
6,4.37324602599822,16.067462921142578,35.62607192993164,4.916048431783552,11.676552772521973,26.545425415039062,4.645948858337403,12.967999458312988,31.389999389648438,7.214409451023837e+26,15.377939224243164,0.16336509585380554,0.08275197446346283,0.06477539986371994,3.719329833984375e-05,0.49512672424316406,0.8222694396972656,1.269883155822754,8.554632186889648,7,133.612389087677,512,0.0001,0.1,6367,0,0
7,4.149351359592676,18.826318740844727,39.956729888916016,4.499058712433175,14.876677513122559,33.80424499511719,4.19808913772583,17.416000366210938,38.61000061035156,6.303720997286026e+26,15.725077629089355,0.16434945166110992,0.0834641084074974,0.0651729479432106,2.002716064453125e-05,0.5142431259155273,0.8609232902526855,1.332606315612793,9.189862251281738,8,130.94931364059448,512,0.0001,0.1,6367,0,0
8,3.959153530058484,21.295034408569336,43.30974197387695,4.484041672366282,15.657196044921875,34.27255630493164,4.1198369253540035,18.618000030517578,40.321998596191406,6.039951003776053e+26,16.199283599853516,0.16506662964820862,0.08514370769262314,0.0680215060710907,1.0013580322265625e-05,0.5641241073608398,0.9423761367797852,1.4520177841186523,13.195569038391113,9,130.79597282409668,512,0.0001,0.1,6367,0,0
9,3.791340664568986,23.70446014404297,46.53219223022461,4.3628374262597465,17.08554458618164,36.70777130126953,4.016156883087159,20.115999221801758,42.55999755859375,6.499741264901604e+26,16.873384475708008,0.1665157675743103,0.08701559156179428,0.07033247500658035,0.0002689361572265625,0.5899324417114258,0.9870576858520508,1.5179462432861328,12.33404541015625,10,132.24776411056519,512,0.0001,0.1,6367,0,0
